id,food_group_id,type,name,detail
12894,13,Beef, round,"top round, steak, separable lean and fat, trimmed to 1/8"" fat, choice, raw"
12895,13,Beef, round,"top round, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised"
12896,13,Beef, round,"top round, steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled"
12897,13,Beef, round,"top round, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, pan-fried"
12898,13,Beef, round,"top round, steak, separable lean and fat, trimmed to 1/8"" fat, select, raw"
12899,13,Beef, round,"top round, separable lean and fat, trimmed to 1/8"" fat, select, cooked, braised"
12900,13,Beef, round,"top round, steak, separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled"
12901,13,Beef, round,"top round, separable lean and fat, trimmed to 1/8"" fat, prime, raw"
12902,13,Beef, round,"top round, steak, separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled"
12903,13,Beef, shoulder top blade steak,"boneless, separable lean and fat, trimmed to 0"" fat, select, raw"
12904,13,Beef, brisket,"flat half, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw"
12905,13,Beef, short loin,"porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, choice, raw"
12906,13,Beef, short loin,"porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled"
12907,13,Beef, short loin,"t-bone steak, separable lean and fat, trimmed to 1/8"" fat, choice, raw"
12908,13,Beef, short loin,"t-bone steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled"
12909,13,Beef, short loin,"top loin, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, raw"
12910,13,Beef, loin,"top loin, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled"
12911,13,Beef, loin,"top loin, separable lean and fat, trimmed to 1/8"" fat, choice, raw"
12912,13,Beef, short loin,"top loin, steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled"
12913,13,Beef, loin,"top loin, separable lean and fat, trimmed to 1/8"" fat, select, raw"
12914,13,Beef, loin,"top loin, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled"
12915,13,Beef, short loin,"top loin, steak, separable lean and fat, trimmed to 1/8"" fat, prime, raw"
12916,13,Beef, short loin,"top loin, separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled"
12917,13,Beef, tenderloin,"steak, separable lean and fat, trimmed to 1/8"" fat, all grades, raw"
12918,13,Beef, tenderloin,"steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled"
12919,13,Beef, tenderloin,"roast, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted"
12920,13,Beef, tenderloin,"steak, separable lean and fat, trimmed to 1/8"" fat, choice, raw"
12921,13,Beef, tenderloin,"steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled"
12922,13,Beef, tenderloin,"roast, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted"
12923,13,Beef, tenderloin,"steak, separable lean and fat, trimmed to 1/8"" fat, select, raw"
12924,13,Beef, tenderloin,"steak, separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled"
12925,13,Beef, tenderloin,"roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted"
12926,13,Beef, tenderloin,"separable lean and fat, trimmed to 1/8"" fat, prime, raw"
12927,13,Beef, tenderloin,"steak, separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled"
12928,13,Beef, tenderloin,"roast, separable lean and fat, trimmed to 1/8"" fat, prime, cooked, roasted"
12929,13,Beef, top sirloin,"steak, separable lean and fat, trimmed to 1/8"" fat, all grades, raw"
12930,13,Beef, top sirloin,"steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled"
12931,13,Beef, top sirloin,"steak, separable lean and fat, trimmed to 1/8"" fat, choice, raw"
12932,13,Beef, top sirloin,"steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled"
12933,13,Beef, top sirloin,"steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, pan-fried"
12934,13,Beef, top sirloin,"steak, separable lean and fat, trimmed to 1/8"" fat, select, raw"
12935,13,Beef, top sirloin,"steak, separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled"
12937,13,Beef, chuck,"clod roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted"
12940,13,Beef, chuck,"clod roast, separable lean only, trimmed to 0"" fat, select, cooked, roasted"
12943,13,Beef, shoulder steak,"boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled"
12946,13,Beef, shoulder steak,"boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled"
12948,13,Beef, flank,"steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled"
12949,13,Beef, flank,"steak, separable lean and fat, trimmed to 0"" fat, select, cooked, broiled"
12950,13,Beef, brisket,"flat half, separable lean and fat, trimmed to 0"" fat, select, cooked, braised"
12951,13,Beef, rib eye,"small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, select, cooked, broiled"
12952,13,Beef, rib eye,"small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled"
12954,13,Beef, bottom sirloin,"tri-tip roast, separable lean and fat, trimmed to 0"" fat, all grades, raw"
12955,13,Beef, bottom sirloin,"tri-tip roast, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted"
12956,13,Beef, bottom sirloin,"tri-tip roast, separable lean and fat, trimmed to 0"" fat, choice, raw"
12957,13,Beef, bottom sirloin,"tri-tip roast, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted"
12958,13,Beef, bottom sirloin,"tri-tip roast, separable lean and fat, trimmed to 0"" fat, select, raw"
12959,13,Beef, round,"top round steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled"
12961,13,Beef, chuck,"mock tender steak, separable lean only, trimmed to 0"" fat, choice, cooked, broiled"
12963,13,Beef, chuck,"mock tender steak, separable lean only, trimmed to 0"" fat, select, cooked, broiled"
12965,13,Beef, chuck,"top blade, separable lean only, trimmed to 0"" fat, choice, cooked, broiled"
12967,13,Beef, chuck,"top blade, separable lean only, trimmed to 0"" fat, select, cooked, broiled"
12968,13,Beef, round,"top round steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled"
12969,13,Beef, round,"top round steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled"
12970,13,Beef, flank,"steak, separable lean and fat, trimmed to 0"" fat, all grades, raw"
12971,13,Beef, flank,"steak, separable lean and fat, trimmed to 0"" fat, select, raw"
12972,13,Beef, chuck eye roast,"boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, all grades, raw"
12973,13,Beef, chuck eye roast,"boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, choice, raw"
12974,13,Beef, chuck eye roast,"boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, select, raw"
12975,13,Beef, brisket,"flat half, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw"
12977,13,Beef, plate,"inside skirt steak, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled"
12979,13,Beef, plate,"outside skirt steak, separable lean only, trimmed to 0"" fat, all grades, cooked, broiled"
12980,13,Beef, chuck,"short ribs, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, braised"
12981,13,Beef, chuck,"short ribs, boneless, separable lean only, trimmed to 0"" fat, select, cooked, braised"
12982,13,Beef, chuck,"short ribs, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, braised"
12983,13,Beef, brisket,"flat half, boneless, separable lean and fat, trimmed to 0"" fat, select, raw"
12985,13,Beef, loin,"bottom sirloin butt, tri-tip roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted"
13003,14,Alcoholic beverage, beer,"regular, all"
13004,14,Alcoholic beverage, beer,"regular, BUDWEISER"
13005,14,Alcoholic beverage, beer,"light, BUDWEISER SELECT"
13006,14,Alcoholic beverage, beer,light
13007,14,Alcoholic beverage, beer,"light, BUD LIGHT"
13009,14,Alcoholic beverage, daiquiri,canned
13010,14,Alcoholic beverage, daiquiri,prepared-from-recipe
13013,14,Alcoholic beverage, beer,"light, MICHELOB ULTRA"
13015,14,Alcoholic beverage, pina colada,canned
13016,14,Beverages, almond milk,"sweetened, vanilla flavor, ready-to-drink"
13017,14,Alcoholic beverage, pina colada,prepared-from-recipe
13019,14,Alcoholic beverage, tequila sunrise,canned
13021,14,Beverages,  Energy drink,Citrus
13022,14,Beverages, MONSTER energy drink,low carb
13024,14,Whiskey sour mix, powder,
13025,14,Alcoholic beverage, whiskey sour,"prepared with water, whiskey and powder mix"
13026,14,Beverages, Energy Drink,sugar-free with guarana
13027,14,Alcoholic beverage, whiskey sour,canned
13028,14,Whiskey sour mix, bottled,
13029,14,Alcoholic beverage, whiskey sour,prepared from item 14028
13030,14,Beverages, energy drink,"Original, grape, loaded cherry, charged citrus"
13031,14,Beverages, water,"bottled, yumberry, pomegranate with anti-oxidants"
13033,14,Beverages, ABBOTT,EAS whey protein powder
13034,14,Alcoholic beverage, creme de menthe,72 proof
13035,14,Beverages, ABBOTT,EAS soy protein powder
13036,14,Beverages, CYTOSPORT,"Muscle Milk, ready-to-drink"
13037,14,Alcoholic beverage, distilled,"all (gin, rum, vodka, whiskey) 80 proof"
13038,14,Beverages, OCEAN SPRAY,"Cran-Energy, Cranberry Energy Juice Drink"
13041,14,Beverages, NESTLE,"Boost plus, nutritional drink, ready-to-drink"
13042,14,Beverages, fortified low calorie fruit juice beverage,
13043,14,Beverages, NESTLE,"CARNATION BREAKFAST ESSENTIALS , nutritional drink, ready-to-drink, Rich milk chocolate flavor, no sugar added"
13044,14,Beverages, SLIMFAST,"Meal replacement,  High Protein Shake, Ready-To-Drink, 3-2-1 plan"
13045,14,Beverages, UNILEVER,"SLIMFAST, meal replacement, regular, ready-to-drink,  3-2-1 Plan"
13047,14,Beverages, UNILEVER,"SLIMFAST Shake Mix, powder, 3-2-1 Plan"
13049,14,Alcoholic beverage, distilled,"gin, 90 proof"
13050,14,Alcoholic beverage, distilled,"rum, 80 proof"
13051,14,Alcoholic beverage, distilled,"vodka, 80 proof"
13052,14,Alcoholic beverage, distilled,"whiskey, 86 proof"
13054,14,Beverages, almond milk,"chocolate, ready-to-drink"
13055,14,Beverages, UNILEVER,"SLIMFAST Shake Mix, high protein, powder, 3-2-1 Plan"
13057,14,Alcoholic beverage, wine,"dessert, sweet"
13058,14,Beverages, Whey protein powder isolate,
13059,14,Beverages, KELLOGG'S,SPECIAL K Protein Shake
13060,14,Beverages, Energy Drink with carbonated water and high fructose corn syrup,
13061,14,Beverages, Energy Drink,sugar free
13062,14,Beverages, ABBOTT,"ENSURE, Nutritional Shake, Ready-to-Drink"
13063,14,Beverages, chocolate powder,no sugar added
13064,14,Beverages, Orange juice,"light, No pulp"
13065,14,Beverages, Hi-C Flashin' Fruit Punch,
13066,14,Beverages, Protein powder whey based,
13067,14,Beverages, Protein powder soy based,
13068,14,Beverages, KELLOGG'S SPECIAL K20,protein water mix
13070,14,Beverages, Green tea,"LIPTON, brewed from bags"
13071,14,Beverages, Green tea,SALADA brewed from bags
13072,14,Beverages, Green tea,"brewed, from bags"
13073,14,Beverages, ZEVIA,cola
13074,14,Beverages, ZEVIA,"cola, caffeine free"
13075,14,Beverages, water,"bottled, naturally sparkling (carbonated), mineral"
13076,14,Beverages, ICELANDIC,Glacial Natural spring water
13078,14,Beverages, PEPSICO,"Mountain Dew, Kickstart, Black Cherry"
13079,14,Beverages, PEPSICO,Mountain Dew Original
13080,14,Beverages, NESTLE,"Ovaltine, rich chocolate, powder"
13082,14,Beverages, GEROLSTEINER BRUNNEN GmbH & Co.KG,",Gerolsteiner, water, bottled, naturally sparkling, mineral"
13083,14,Beverages, Chocolate malt,"powder, prepared with fat free milk"
13084,14,Alcoholic beverage, wine,"table, all"
13086,14,V8 SPLASH Smoothies, Peach Mango,
13087,14,V8 SPLASH Smoothies, Strawberry Banana,
13088,14,V8 SPLASH Smoothies, Tropical Colada,
13090,14,Beverages, Coconut water,ready-to-drink
13096,14,Alcoholic beverage, wine,"table, red"
13097,14,Alcoholic Beverage, wine,"table, red, Cabernet Sauvignon"
13098,14,Alcoholic Beverage, wine,"table, red, Cabernet Franc"
13099,14,Alcoholic Beverage, wine,"table, red, Pinot Noir"
13100,14,Alcoholic Beverage, wine,"table, red, Syrah"
13101,14,Alcoholic Beverage, wine,"table, red, Barbera"
13102,14,Alcoholic Beverage, wine,"table, red, Zinfandel"
13103,14,Alcoholic Beverage, wine,"table, red, Petite Sirah"
13105,14,Alcoholic Beverage, wine,"table, red, Claret"
13106,14,Alcoholic beverage, wine,"table, white"
13107,14,Alcoholic Beverage, wine,"table, red, Lemberger"
13108,14,Alcoholic Beverage, wine,"table, red, Sangiovese"
13109,14,Alcoholic Beverage, wine,"table, red, Carignane"
13113,14,Alcoholic beverage, wine,"table, white, Pinot Gris (Grigio)"
13114,14,Beef broth and tomato juice, canned,
13116,14,Alcoholic beverage, wine,"table, white, Chenin Blanc"
13117,14,Alcoholic beverage, wine,"table, white, Fume Blanc"
13119,14,Mixed vegetable and fruit juice drink, with added nutrients,
13120,14,Alcoholic beverage, wine,"table, white, Muller Thurgau"
13121,14,Carbonated beverage, club soda,
13124,14,Alcoholic beverage, wine,"table, white, Gewurztraminer"
13125,14,Alcoholic beverage, wine,"table, white, late harvest, Gewurztraminer"
13126,14,Alcoholic beverage, wine,"table, white, Semillon"
13130,14,Carbonated beverage, cream soda,
13132,14,Alcoholic beverage, wine,"table, white, Riesling"
13134,14,Alcoholic beverage, wine,"table, white, Sauvignon Blanc"
13135,14,Alcoholic beverage, wine,"table, white, late harvest"
13136,14,Carbonated beverage, ginger ale,
13137,14,Tea, ready-to-drink,"NESTLE, COOL NESTEA ice tea lemon flavor"
13138,14,Alcoholic beverage, wine,"table, white, Pinot Blanc"
13140,14,Alcoholic beverage, wine,"table, white, Muscat"
13142,14,Carbonated beverage, grape soda,
13143,14,Carbonated beverage, low calorie,"other than cola or pepper,  without caffeine"
13144,14,Carbonated beverage, lemon-lime soda,no caffeine
13145,14,Carbonated beverage, SPRITE,"lemon-lime, without caffeine"
13146,14,Carbonated beverage, low calorie,"cola or pepper-type, with aspartame, without caffeine"
13147,14,Carbonated beverage, cola,without caffeine
13148,14,Carbonated beverage, cola,
13149,14,Carbonated beverage, reduced sugar,"cola, contains caffeine and sweeteners"
13150,14,Carbonated beverage, orange,
13151,14,Carbonated beverage, low calorie,"other than cola or pepper, with aspartame, contains caffeine"
13152,14,Alcoholic Beverage, wine,"table, red, Burgundy"
13153,14,Carbonated beverage, pepper-type,contains caffeine
13154,14,Energy drink, RED BULL,"with added caffeine, niacin, pantothenic acid, vitamins B6 and B12"
13155,14,Carbonated beverage, tonic water,
13156,14,Energy drink, RED BULL,"sugar free, with added caffeine, niacin, pantothenic acid, vitamins B6 and B12"
13157,14,Carbonated beverage, root beer,
13158,14,Alcoholic Beverage, wine,"table, red, Gamay"
13159,14,Alcoholic Beverage, wine,"table, red, Mouvedre"
13160,14,Alcoholic beverage, wine,"table, white, Chardonnay"
13166,14,Carbonated beverage, low calorie,"cola or pepper-types, with sodium saccharin, contains caffeine"
13168,14,Carob-flavor beverage mix, powder,
13169,14,Carob-flavor beverage mix, powder,prepared with whole milk
13177,14,Chocolate-flavor beverage mix, powder,prepared with whole milk
13181,14,Chocolate syrup,,
13182,14,Chocolate syrup, prepared with whole milk,
13187,14,Clam and tomato juice, canned,
13192,14,Cocoa mix, powder,
13194,14,Cocoa mix, powder,prepared with water
13195,14,Cocoa mix, NESTLE,Hot Cocoa Mix Rich Chocolate With Marshmallows
13196,14,Cocoa mix, no sugar added,powder
13197,14,Cocoa mix, NESTLE,Rich Chocolate Hot Cocoa Mix
13201,14,Coffee, brewed from grounds,"prepared with tap water, decaffeinated"
13202,14,Coffee, brewed,"espresso, restaurant-prepared, decaffeinated"
13203,14,Coffee, instant,"regular, powder, half the caffeine"
13204,14,Coffee and cocoa (mocha) powder, with whitener and low calorie sweetener,decaffeinated
13209,14,Coffee, brewed from grounds,prepared with tap water
13210,14,Coffee, brewed,"espresso, restaurant-prepared"
13214,14,Coffee, instant,"regular, powder"
13215,14,Coffee, instant,"regular, prepared with water"
13218,14,Coffee, instant,"decaffeinated, powder"
13219,14,Coffee, instant,"decaffeinated, powder, prepared with water"
13222,14,Coffee, instant,"with chicory, powder"
13223,14,Coffee, instant,"with chicory, prepared with water"
13224,14,Coffee, instant,"with sugar, mocha-flavor, powder"
13236,14,Coffee substitute, cereal grain beverage,powder
13237,14,Coffee substitute, cereal grain beverage,prepared with water
13238,14,Cranberry-apple juice drink, bottled,
13240,14,Cranberry-apricot juice drink, bottled,
13241,14,Cranberry-grape juice drink, bottled,
13242,14,Cranberry juice cocktail, bottled,
13243,14,Cranberry juice cocktail, bottled,"low calorie, with calcium, saccharin and corn sweetener"
13245,14,Eggnog-flavor mix, powder,prepared with whole milk
13262,14,Citrus fruit juice drink, frozen concentrate,
13263,14,Citrus fruit juice drink, frozen concentrate,prepared with water
13264,14,Fruit punch drink, without added nutrients,canned
13267,14,Fruit punch drink, with added nutrients,canned
13268,14,Fruit punch drink, frozen concentrate,
13269,14,Fruit punch drink, frozen concentrate,prepared with water
13277,14,Grape drink, canned,
13282,14,Grape juice drink, canned,
13287,14,Lemonade, powder,
13288,14,Lemonade, powder,prepared with water
13292,14,Lemonade, frozen concentrate,white
13293,14,Lemonade, frozen concentrate,"white, prepared with water"
13296,14,Lemonade-flavor drink, powder,
13297,14,Lemonade-flavor drink, powder,prepared with water
13303,14,Limeade, frozen concentrate,prepared with water
13305,14,Malt beverage, includes non-alcoholic beer,
13309,14,Beverages, OVALTINE,Classic Malt powder
13310,14,Malted drink mix, natural,"with added nutrients, powder, prepared with whole milk"
13311,14,Malted drink mix, natural,"powder, has milk"
13312,14,Malted drink mix, natural,"powder, prepared with whole milk"
13315,14,Beverages, OVALTINE,chocolate malt powder
13316,14,Malted drink mix, chocolate,"with added nutrients, powder, prepared with whole milk"
13317,14,Malted drink mix, chocolate,powder
13318,14,Malted drink mix, chocolate,"powder, prepared with whole milk"
13323,14,Orange drink, canned,with added vitamin C
13327,14,Orange and apricot juice drink, canned,
13334,14,Pineapple and grapefruit juice drink, canned,
13341,14,Pineapple and orange juice drink, canned,
13347,14,Shake, fast food,vanilla
13350,14,Strawberry-flavor beverage mix, powder,
13351,14,Strawberry-flavor beverage mix, powder,prepared with whole milk
13352,14,Tea, black,"brewed, prepared with tap water, decaffeinated"
13353,14,Tea, instant,"unsweetened, powder, decaffeinated"
13355,14,Tea, black,"brewed, prepared with tap water"
13356,14,Tea, instant,"sweetened with non-nutritive sweetener, lemon-flavored, powder, decaffeinated"
13357,14,Tea, instant,"sweetened with sugar, lemon-flavored, without added ascorbic acid, powder,  decaffeinated"
13366,14,Tea, instant,"unsweetened, powder"
13367,14,Tea, instant,"unsweetened, powder, prepared"
13368,14,Tea, instant,"unsweetened, lemon-flavored, powder"
13370,14,Tea, instant,"sweetened with sugar, lemon-flavored, without added ascorbic acid, powder"
13371,14,Tea, instant,"sweetened with sugar, lemon-flavored, without added ascorbic acid, powder, prepared"
13375,14,Tea, instant,"sweetened with sodium saccharin, lemon-flavored, powder"
13376,14,Tea, instant,"sweetened with sweetened with non-nutritive sweetener, lemon-flavored, prepared"
13381,14,Tea, herb,"other than chamomile, brewed"
13384,14,Water, bottled,PERRIER
13385,14,Water, bottled,POLAND SPRING
13390,14,Cocoa mix, with aspartame,"powder, prepared with water"
13400,14,Carbonated beverage, cola,"contains caffeine, fast-food cola"
13405,14,Fruit punch juice drink, frozen concentrate,
13406,14,Fruit punch juice drink, frozen concentrate,prepared with water
13407,14,Orange-flavor drink, breakfast type,powder
13408,14,Orange-flavor drink, breakfast type,"powder, prepared with water"
13409,14,Beverages, Orange-flavor drink,"breakfast type, low calorie, powder"
13411,14,Water, tap,drinking
13412,14,Water, tap,well
13414,14,Alcoholic beverage, liqueur,"coffee, 53 proof"
13415,14,Alcoholic beverage, liqueur,"coffee with cream, 34 proof"
13416,14,Carbonated beverage, low calorie,"cola or pepper-type, with aspartame, contains caffeine"
13421,14,Coffee substitute, cereal grain beverage,"powder, prepared with whole milk"
13422,14,Dairy drink mix, chocolate,"reduced calorie, with low-calorie sweeteners, powder"
13423,14,Dairy drink mix, chocolate,"reduced calorie, with aspartame, powder, prepared with water and ice"
13424,14,Orange-flavor drink, breakfast type,"with pulp, frozen concentrate"
13425,14,Orange-flavor drink, breakfast type,"with pulp, frozen concentrate, prepared with water"
13426,14,Orange drink, breakfast type,"with juice and pulp, frozen concentrate"
13427,14,Orange drink, breakfast type,"with juice and pulp, frozen concentrate, prepared with water"
13428,14,Shake, fast food,strawberry
13429,14,Water, tap,municipal
13430,14,Cranberry juice cocktail, frozen concentrate,
13431,14,Cranberry juice cocktail, frozen concentrate,prepared with water
13432,14,Water, bottled,"non-carbonated, DANNON"
13433,14,Water, bottled,"non-carbonated, PEPSI, AQUAFINA"
13434,14,Water, bottled,"non-carbonated, DASANI"
13436,14,Orange breakfast drink, ready-to-drink,with added nutrients
13437,14,Water, bottled,"non-carbonated, CALISTOGA"
13438,14,Water, bottled,"non-carbonated, CRYSTAL GEYSER"
13439,14,Water, bottled,"non-carbonated, NAYA"
13440,14,Water, bottled,"non-carbonated, DANNON Fluoride To Go"
13450,14,Drink mix, QUAKER OATS,"GATORADE, orange flavor, powder"
13460,14,Beverages, PEPSICO QUAKER,"Gatorade, G performance O 2, ready-to-drink."
13461,14,Beverages, COCA-COLA,"POWERADE, lemon-lime flavored, ready-to-drink"
13462,14,Beverages, Propel Zero,"fruit-flavored, non-carbonated"
13475,14,Tea, ready-to-drink,"ARIZONA iced tea, with lemon flavor"
13476,14,Tea, ready-to-drink,"LIPTON BRISK iced tea, with lemon flavor"
13530,14,Whiskey sour mix, bottled,with added potassium and sodium
13531,14,Beverages, alcoholic ,whiskey sour
13532,14,Alcoholic beverage, distilled,"all (gin, rum, vodka, whiskey) 94 proof"
13533,14,Alcoholic beverage, distilled,"all (gin, rum, vodka, whiskey) 100 proof"
13534,14,Alcoholic beverage, liqueur,"coffee, 63 proof"
13536,14,Alcoholic beverage, wine,"dessert, dry"
13537,14,Carbonated beverage, low calorie,"other than cola or pepper, with sodium saccharin, without caffeine"
13538,14,Beverages, Cocoa mix,"low calorie, powder, with added calcium, phosphorus, aspartame, without added sodium or vitamin A"
13541,14,Fruit punch-flavor drink, powder,"without added sodium, prepared with water"
13542,14,Lemonade, frozen concentrate,pink
13543,14,Lemonade, frozen concentrate,"pink, prepared with water"
13544,14,Tea, black,"brewed, prepared with distilled water"
13545,14,Tea, herb,"chamomile, brewed"
13548,14,Tea, instant,"sweetened with sugar, lemon-flavored, with added ascorbic acid, powder"
13550,14,Alcoholic beverage, distilled,"all (gin, rum, vodka, whiskey) 86 proof"
13551,14,Alcoholic beverage, distilled,"all (gin, rum, vodka, whiskey) 90 proof"
13552,14,Carbonated beverage, chocolate-flavored soda,
13553,14,Wine, non-alcoholic,
13555,14,Water, bottled,generic
13557,14,Chocolate-flavor beverage mix for milk, powder,with added nutrients
13558,14,Chocolate-flavor beverage mix for milk, powder,"with added nutrients, prepared with whole milk"
13559,14,Water, bottled,"non-carbonated, EVIAN"
13599,14,Beverages, Powerade Zero Ion4,"calorie-free, assorted flavors"
13601,14,Tea, ready-to-drink,"unsweetened, WENDY'S, fast food, without ice"
13602,14,Alcoholic Beverage, wine,"table, red, Merlot"
13604,14,Water, non-carbonated,"bottles, natural fruit flavors, sweetened with low calorie sweetener"
13605,14,Beverages, Water with added vitamins and minerals,"bottles, sweetened, assorted fruit flavors"
13607,14,V8 SPLASH Juice Drinks, Diet Berry Blend,
13608,14,V8 SPLASH Juice Drinks, Diet Fruit Medley,
13609,14,V8 SPLASH Juice Drinks, Diet Strawberry Kiwi,
13610,14,V8 SPLASH Juice Drinks, Diet Tropical Blend,
13611,14,V8 SPLASH Juice Drinks, Berry Blend,
13612,14,V8 SPLASH Juice Drinks, Fruit Medley,
13613,14,V8 SPLASH Juice Drinks, Guava Passion Fruit,
13614,14,V8 SPLASH Juice Drinks, Mango Peach,
13615,14,V8 SPLASH Juice Drinks, Orange Pineapple,
13616,14,V8 SPLASH Juice Drinks, Orchard Blend,
13617,14,V8 SPLASH Juice Drinks, Strawberry Banana,
13618,14,V8 SPLASH Juice Drinks, Strawberry Kiwi,
13619,14,V8 SPLASH Juice Drinks, Tropical Blend,
13620,14,V8 V. FUSION Juices, Peach Mango,
13621,14,V8 V. FUSION Juices, Strawberry Banana,
13622,14,V8 V. FUSION Juices, Tropical,
13623,14,V8 V. FUSION Juices, Acai Berry,
13625,14,Energy drink, AMP,
13626,14,Energy drink, FULL THROTTLE,
13627,14,Energy Drink, Monster,
13628,14,Energy drink, AMP,sugar free
13629,14,Energy drink, ROCKSTAR,
13630,14,Energy drink, ROCKSTAR,sugar free
13631,14,Beverage, Horchata,"dry mix, unprepared, variety of brands, all with morro seeds"
13632,14,Meal supplement drink, NESTLE,"SUPLIGEN, canned, peanut flavor"
13633,14,Vegetable and fruit juice drink, reduced calorie,"with low-calorie sweetener, added vitamin C"
13634,14,Ready-to-drink reduced fat milk beverage, flavored and sweetened,"with added calcium, vitamin A and vitamin D"
13635,14,Beverages, vegetable and fruit juice blend,"100% juice, with added vitamins A, C, E"
13636,14,Beverages, fruit juice drink,"reduced sugar, with vitamin E added"
13637,14,Water, with corn syrup and/or sugar and low calorie sweetener,fruit flavored
13638,14,Beverage, Horchata,as served in restaurant
13639,14,Rice drink, unsweetened,"with added calcium, vitamins A and D"
13640,14,Energy drink, VAULT,citrus flavor
13641,14,Energy drink, VAULT Zero,"sugar-free, citrus flavor"
13644,14,Beverages, ,"PEPSICO QUAKER, Gatorade G2, low calorie"
13645,14,Fruit flavored drink, less than 3% juice,not fortified with vitamin C
13646,14,Fruit flavored drink containing less than 3% fruit juice, with high vitamin C,
13647,14,Fruit flavored drink, reduced sugar,"greater than 3% fruit juice, high vitamin C, added calcium"
13648,14,Fruit juice drink, greater than 3% fruit juice,high vitamin C and added thiamin
13649,14,Hibiscus tea,,
13651,14,Fruit juice drink, greater than 3% juice,high vitamin C
13654,14,Beverages, nutritional shake mix,"high protein, powder"
14001,15,Fish, anchovy,"european, raw"
14002,15,Fish, anchovy,"european, canned in oil, drained solids"
14003,15,Fish, bass,"fresh water, mixed species, raw"
14004,15,Fish, bass,"striped, raw"
14005,15,Fish, bluefish,raw
14006,15,Fish, burbot,raw
14007,15,Fish, butterfish,raw
14008,15,Fish, carp,raw
14009,15,Fish, carp,"cooked, dry heat"
14010,15,Fish, catfish,"channel, wild, raw"
14011,15,Fish, catfish,"channel, cooked, breaded and fried"
14012,15,Fish, caviar,"black and red, granular"
14013,15,Fish, cisco,raw
14014,15,Fish, cisco,smoked
14015,15,Fish, cod,"Atlantic, raw"
14016,15,Fish, cod,"Atlantic, cooked, dry heat"
14017,15,Fish, cod,"Atlantic, canned, solids and liquid"
14018,15,Fish, cod,"Atlantic, dried and salted"
14019,15,Fish, cod,"Pacific, raw"
14020,15,Fish, croaker,"Atlantic, raw"
14021,15,Fish, croaker,"Atlantic, cooked, breaded and fried"
14022,15,Fish, cusk,raw
14023,15,Fish, dolphinfish,raw
14024,15,Fish, drum,"freshwater, raw"
14025,15,Fish, eel,"mixed species, raw"
14026,15,Fish, eel,"mixed species, cooked, dry heat"
14027,15,Fish, fish sticks,"frozen, prepared"
14028,15,Fish, flatfish (flounder and sole species),raw
14029,15,Fish, flatfish (flounder and sole species),"cooked, dry heat"
14030,15,Fish, gefiltefish,"commercial, sweet recipe"
